Date,rented_count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons,,
11/22/2018,759,21,2.2,28,3.2,2000,0,0,0,0,1,Autumn,,
11/22/2018,691,22,1.1,33,2.5,2000,0,0,0,0,1,Autumn,,
11/22/2018,488,23,0.4,37,2.9,2000,0,0,0,0,1,Autumn,,
11/23/2018,470,0,-0.3,41,3.1,2000,0,0,0,0,1,Autumn,,
11/23/2018,401,1,-0.6,44,2.3,2000,0,0,0,0,1,Autumn,,
11/23/2018,279,2,-1,43,3.1,2000,0,0,0,0,1,Autumn,,
11/23/2018,191,3,-1.2,45,1.1,2000,0,0,0,0,1,Autumn,,
11/23/2018,109,4,-2,42,0.7,2000,0,0,0,0,1,Autumn,,
11/23/2018,129,5,-2.4,37,0.5,2000,0,0,0,0,1,Autumn,,
11/23/2018,339,6,-2.6,40,1.4,2000,0,0,0,0,1,Autumn,,
11/23/2018,727,7,-2.8,42,1.3,2000,0,0,0,0,1,Autumn,,
11/23/2018,1516,8,-3,43,1.1,2000,0.03,0,0,0,1,Autumn,,
11/23/2018,800,9,-1.5,33,0.9,1962,0.57,0,0,0,1,Autumn,,
11/23/2018,582,10,1.3,27,0.9,1856,1.13,0,0,0,1,Autumn,,
11/23/2018,635,11,4.3,25,2,1958,1.56,0,0,0,1,Autumn,,
11/23/2018,664,12,5.5,20,1.4,1992,1.85,0,0,0,1,Autumn,,
11/23/2018,731,13,6.5,18,2.2,1984,1.94,0,0,0,1,Autumn,,
11/23/2018,719,14,6.3,16,2.9,2000,1.67,0,0,0,1,Autumn,,
11/23/2018,752,15,6.4,16,2,2000,1.01,0,0,0,1,Autumn,,
11/23/2018,891,16,6.3,17,1.5,2000,0.73,0,0,0,1,Autumn,,
11/23/2018,1101,17,5.4,19,0.5,2000,0.27,0,0,0,1,Autumn,,
11/23/2018,1548,18,3.9,23,1,2000,0,0,0,0,1,Autumn,,
11/23/2018,1007,19,2.9,26,1.1,2000,0,0,0,0,1,Autumn,,
11/23/2018,767,20,2.7,27,1.2,2000,0,0,0,0,1,Autumn,,
11/23/2018,679,21,2.2,28,0.8,2000,0,0,0,0,1,Autumn,,
11/23/2018,729,22,2,30,1.3,1995,0,0,0,0,1,Autumn,,
11/23/2018,548,23,2.1,32,1.5,1998,0,0,0,0,1,Autumn,,
11/24/2018,499,0,2.4,32,1.7,2000,0,0,0,0,1,Autumn,,
11/24/2018,507,1,2.4,30,1.3,2000,0,0,0,0,1,Autumn,,
11/24/2018,335,2,2.5,29,1.8,2000,0,0,0,0,1,Autumn,,
11/24/2018,272,3,2.8,28,1.6,2000,0,0,0,0,1,Autumn,,
11/24/2018,151,4,3,26,1.6,2000,0,0,0,0,1,Autumn,,
11/24/2018,95,5,3.2,27,1.6,2000,0,0,0,0,1,Autumn,,
11/24/2018,79,6,3.7,25,2.3,2000,0,0,0,0,1,Autumn,,
11/24/2018,30,7,1.2,87,1.9,77,0,0,1.3,0,1,Autumn,,
11/24/2018,33,8,0.4,96,3.1,33,0,0,4,0,1,Autumn,,
11/24/2018,24,9,0.3,97,3,34,0,9.1,7.1,0,1,Autumn,,
11/24/2018,62,10,0.4,97,1.8,207,0,0,8.8,0,1,Autumn,,
11/24/2018,114,11,1.2,97,2.3,975,0.07,0,8.8,0,1,Autumn,,
11/24/2018,167,12,2.5,84,1.9,1538,0.4,1.8,7,0,1,Autumn,,
11/24/2018,241,13,2.6,83,1.9,1774,0.84,0,6,0,1,Autumn,,
11/24/2018,298,14,3,82,1.7,1589,0.55,0,5,0,1,Autumn,,
11/24/2018,330,15,3.7,78,2,1314,0.81,0,4.1,0,1,Autumn,,
11/24/2018,436,16,3.5,82,1.6,1092,0.51,0,3.6,0,1,Autumn,,
11/24/2018,435,17,2.9,85,1.6,1000,0.2,0,3.5,0,1,Autumn,,
11/24/2018,426,18,2.6,86,1.1,834,0,0,3.5,0,1,Autumn,,
11/24/2018,420,19,2.6,85,1.2,797,0,0,3.3,0,1,Autumn,,
11/24/2018,349,20,2.6,86,1.7,676,0,0,3.3,0,1,Autumn,,
11/24/2018,392,21,2.6,85,1.1,674,0,0,3.2,0,1,Autumn,,
11/24/2018,396,22,2.7,85,1.1,580,0,0,3.2,0,1,Autumn,,
11/24/2018,386,23,2.8,86,1.2,476,0,0,3,0,1,Autumn,,
11/25/2018,420,0,2.7,86,1.2,422,0,0,3,0,1,Autumn,,
11/25/2018,370,1,2.7,86,1,460,0,0,2.9,0,1,Autumn,,
11/25/2018,285,2,2.8,86,0.8,402,0,0,2.9,0,1,Autumn,,
11/25/2018,184,3,2.6,88,0.9,319,0,0,2.8,0,1,Autumn,,
11/25/2018,138,4,2.4,89,0.7,321,0,0,2.6,0,1,Autumn,,
11/25/2018,88,5,2.1,94,0.4,248,0,0,2.5,0,1,Autumn,,
11/25/2018,75,6,1.7,95,0.7,220,0,0,2.5,0,1,Autumn,,
11/25/2018,142,7,1.3,96,0.9,198,0,0,2.5,0,1,Autumn,,
11/25/2018,250,8,1.4,96,1,212,0.04,0,2.5,0,1,Autumn,,
11/25/2018,355,9,2.3,88,1.1,286,0.41,0,2.5,0,1,Autumn,,
11/25/2018,430,10,4,76,1.3,404,0.93,0,2.4,0,1,Autumn,,
11/25/2018,522,11,6,66,0.9,573,1.37,0,2.3,0,1,Autumn,,
11/25/2018,700,12,6.9,59,0.9,669,1.31,0,2.2,0,1,Autumn,,
11/25/2018,675,13,8.8,53,1.5,778,1.43,0,1.8,0,1,Autumn,,
11/25/2018,777,14,9.2,52,1.3,765,1.01,0,1.3,0,1,Autumn,,
11/25/2018,846,15,9.5,54,1.3,675,0.76,0,1.1,0,1,Autumn,,
11/25/2018,872,16,9.5,56,1.1,678,0.54,0,0.8,0,1,Autumn,,
11/25/2018,813,17,9,59,0.7,677,0.1,0,0.4,0,1,Autumn,,
11/25/2018,663,18,7.3,72,0.7,530,0,0,0.4,0,1,Autumn,,
11/25/2018,616,19,6.3,73,1.1,524,0,0,0.4,0,1,Autumn,,
11/25/2018,570,20,5.5,77,0.7,490,0,0,0.4,0,1,Autumn,,
11/25/2018,546,21,4.7,81,1,437,0,0,0.4,0,1,Autumn,,
11/25/2018,496,22,4.2,82,0.9,405,0,0,0.4,0,1,Autumn,,
11/25/2018,379,23,3.8,83,1.1,390,0,0,0.4,0,1,Autumn,,
11/26/2018,387,0,3.3,85,1.1,351,0,0,0.3,0,1,Autumn,,
11/26/2018,214,1,3.1,84,1,365,0,0,0.3,0,1,Autumn,,
11/26/2018,175,2,2.8,87,1.1,321,0,0,0.3,0,1,Autumn,,
11/26/2018,119,3,2.4,90,1,269,0,0,0.3,0,1,Autumn,,
11/26/2018,99,4,2.2,93,1.1,265,0,0,0.3,0,1,Autumn,,
11/26/2018,115,5,2.1,88,1.4,323,0,0,0.3,0,1,Autumn,,
11/26/2018,339,6,1.8,88,1.1,313,0,0,0.3,0,1,Autumn,,
11/26/2018,819,7,1.7,89,1.3,295,0,0,0.3,0,1,Autumn,,
11/26/2018,1524,8,2,84,1.1,396,0.03,0,0.3,0,1,Autumn,,
11/26/2018,795,9,3.1,77,0.9,457,0.4,0,0.2,0,1,Autumn,,
11/26/2018,586,10,5.1,70,1.2,498,0.93,0,0,0,1,Autumn,,
11/26/2018,643,11,7.2,66,1.5,542,1.41,0,0,0,1,Autumn,,
11/26/2018,752,12,9.1,57,1.1,562,1.69,0,0,0,1,Autumn,,
11/26/2018,718,13,11.7,50,1.4,609,1.74,0,0,0,1,Autumn,,
11/26/2018,796,14,12.8,47,1.2,648,1.59,0,0,0,1,Autumn,,
11/26/2018,794,15,13.2,43,1.1,714,1.26,0,0,0,1,Autumn,,
11/26/2018,935,16,13.2,44,1.6,710,0.76,0,0,0,1,Autumn,,
11/26/2018,1156,17,11.4,48,0.4,706,0.24,0,0,0,1,Autumn,,
11/26/2018,1708,18,9.5,56,0.5,628,0,0,0,0,1,Autumn,,
11/26/2018,1181,19,8.4,61,0.3,573,0,0,0,0,1,Autumn,,
11/26/2018,943,20,7.3,66,0.5,516,0,0,0,0,1,Autumn,,
11/26/2018,955,21,6.7,71,0.9,461,0,0,0,0,1,Autumn,,
11/26/2018,846,22,6.2,70,0.4,474,0,0,0,0,1,Autumn,,
11/26/2018,563,23,5.4,78,1.5,404,0,0,0,0,1,Autumn,,
11/27/2018,496,0,4.9,79,0.5,391,0,0,0,0,1,Autumn,,
11/27/2018,408,1,4.5,82,0.4,350,0,0,0,0,1,Autumn,,
11/27/2018,299,2,3.9,85,0.8,299,0,0,0,0,1,Autumn,,
11/27/2018,183,3,3.5,86,1.4,281,0,0,0,0,1,Autumn,,
11/27/2018,95,4,3.1,88,1,270,0,0,0,0,1,Autumn,,
11/27/2018,140,5,3.6,84,0.6,315,0,0,0,0,1,Autumn,,
11/27/2018,317,6,3.8,83,0.7,337,0,0,0,0,1,Autumn,,
11/27/2018,815,7,3.6,83,0.9,350,0,0,0,0,1,Autumn,,
11/27/2018,1577,8,4.2,78,1.2,362,0.02,0,0,0,1,Autumn,,
11/27/2018,800,9,5,75,0.3,390,0.12,0,0,0,1,Autumn,,
11/27/2018,616,10,6.4,71,1,385,0.37,0,0,0,1,Autumn,,
11/27/2018,623,11,7.9,64,1.2,383,0.87,0,0,0,1,Autumn,,
11/27/2018,672,12,9.3,61,1.5,390,0.85,0,0,0,1,Autumn,,
11/27/2018,671,13,11,60,0.9,411,0.85,0,0,0,1,Autumn,,
11/27/2018,600,14,11.6,70,1.5,388,0.45,0,0,0,1,Autumn,,
11/27/2018,666,15,12.5,70,2.1,360,0.68,0,0,0,1,Autumn,,
11/27/2018,775,16,12,74,2.1,316,0.29,0,0,0,1,Autumn,,
11/27/2018,1033,17,11.1,72,2.3,277,0.12,0,0,0,1,Autumn,,
11/27/2018,1538,18,10.2,74,1.2,289,0,0,0,0,1,Autumn,,
11/27/2018,1023,19,9.3,52,2.7,482,0,0,0,0,1,Autumn,,
11/27/2018,825,20,8.3,39,1.6,560,0,0,0,0,1,Autumn,,
11/27/2018,777,21,7.5,35,1.8,656,0,0,0,0,1,Autumn,,
11/27/2018,740,22,6.6,33,2.1,722,0,0,0,0,1,Autumn,,
11/27/2018,593,23,5.8,34,2.6,763,0,0,0,0,1,Autumn,,
11/28/2018,450,0,5.1,36,2.2,774,0,0,0,0,1,Autumn,,
11/28/2018,434,1,4.9,26,2.6,992,0,0,0,0,1,Autumn,,
11/28/2018,275,2,4.1,34,1.3,928,0,0,0,0,1,Autumn,,
11/28/2018,167,3,3.5,38,1.6,907,0,0,0,0,1,Autumn,,
11/28/2018,128,4,3.9,26,2.4,1071,0,0,0,0,1,Autumn,,
11/28/2018,140,5,3,34,1.1,1032,0,0,0,0,1,Autumn,,
11/28/2018,287,6,2.6,33,1.5,1185,0,0,0,0,1,Autumn,,
11/28/2018,796,7,2.5,24,0.2,1306,0,0,0,0,1,Autumn,,
11/28/2018,1540,8,2.1,29,1.1,1337,0.02,0,0,0,1,Autumn,,
11/28/2018,798,9,3,30,1.3,1242,0.3,0,0,0,1,Autumn,,
11/28/2018,583,10,4.4,23,1.6,1201,0.7,0,0,0,1,Autumn,,
11/28/2018,608,11,5.7,15,1.1,1419,0.98,0,0,0,1,Autumn,,
11/28/2018,635,12,7.9,14,1.7,1688,1.81,0,0,0,1,Autumn,,
11/28/2018,681,13,9.2,13,1.6,1776,1.86,0,0,0,1,Autumn,,
11/28/2018,675,14,10.3,14,1.1,1880,1.7,0,0,0,1,Autumn,,
11/28/2018,798,15,10.5,16,2.7,1509,1.29,0,0,0,1,Autumn,,
11/28/2018,808,16,9.6,17,3,1706,0.77,0,0,0,1,Autumn,,
11/28/2018,1099,17,7.6,23,2.9,1678,0.25,0,0,0,1,Autumn,,
11/28/2018,1536,18,6.3,25,2,1653,0,0,0,0,1,Autumn,,
11/28/2018,1039,19,6,24,3,1861,0,0,0,0,1,Autumn,,
11/28/2018,842,20,4.8,29,0.6,1756,0,0,0,0,1,Autumn,,
11/28/2018,846,21,4.2,31,1.1,1741,0,0,0,0,1,Autumn,,
11/28/2018,804,22,3.2,34,1.3,1787,0,0,0,0,1,Autumn,,
11/28/2018,555,23,2.9,31,1.7,1869,0,0,0,0,1,Autumn,,
11/29/2018,517,0,2.2,30,0.7,1879,0,0,0,0,1,Autumn,,
11/29/2018,485,1,1.9,32,1.4,1999,0,0,0,0,1,Autumn,,
11/29/2018,319,2,2.1,28,0.4,1981,0,0,0,0,1,Autumn,,
11/29/2018,195,3,1.9,33,0.9,1994,0,0,0,0,1,Autumn,,
11/29/2018,107,4,2.1,33,0.5,1981,0,0,0,0,1,Autumn,,
11/29/2018,126,5,1.8,34,0.9,1990,0,0,0,0,1,Autumn,,
11/29/2018,328,6,1.1,39,1.3,1857,0,0,0,0,1,Autumn,,
11/29/2018,800,7,0.8,41,0.6,1298,0,0,0,0,1,Autumn,,
11/29/2018,1635,8,0.8,44,1.7,1439,0.02,0,0,0,1,Autumn,,
11/29/2018,825,9,1.8,37,0.9,1310,0.31,0,0,0,1,Autumn,,
11/29/2018,595,10,3.9,28,0.6,1627,0.49,0,0,0,1,Autumn,,
11/29/2018,623,11,5.2,26,0.5,1471,0.64,0,0,0,1,Autumn,,
11/29/2018,661,12,5.6,27,0.3,1522,0.34,0,0,0,1,Autumn,,
11/29/2018,645,13,5.3,26,2.1,1604,0.21,0,0,0,1,Autumn,,
11/29/2018,668,14,6,27,0.6,1452,0.34,0,0,0,1,Autumn,,
11/29/2018,652,15,6.5,32,2.6,1321,0.35,0,0,0,1,Autumn,,
11/29/2018,748,16,5.8,39,2.6,1489,0.1,0,0,0,1,Autumn,,
11/29/2018,996,17,5.8,38,1.3,1674,0.01,0,0,0,1,Autumn,,
11/29/2018,1577,18,0,46,0.9,1566,0,0,0,0,1,Autumn,,
11/29/2018,1026,19,5.2,48,1.9,1590,0,0,0,0,1,Autumn,,
11/29/2018,818,20,4.1,54,1.3,1434,0,0,0,0,1,Autumn,,
11/29/2018,792,21,3.8,55,2.1,1231,0,0,0,0,1,Autumn,,
11/29/2018,726,22,3,59,1.1,1218,0,0,0,0,1,Autumn,,
11/29/2018,559,23,2.6,56,1.9,1394,0,0,0,0,1,Autumn,,
11/30/2018,474,0,1.8,62,1.6,1411,0,0,0,0,1,Autumn,,
11/30/2018,456,1,1.3,63,2,1379,0,0,0,0,1,Autumn,,
11/30/2018,300,2,0.6,66,0.5,1368,0,0,0,0,1,Autumn,,
11/30/2018,213,3,-0.1,69,0.9,1338,0,0,0,0,1,Autumn,,
11/30/2018,116,4,-0.5,71,0.4,1345,0,0,0,0,1,Autumn,,
11/30/2018,149,5,-0.7,66,0.5,1336,0,0,0,0,1,Autumn,,
11/30/2018,293,6,-0.8,68,0.8,1322,0,0,0,0,1,Autumn,,
11/30/2018,750,7,-1.2,70,0.8,1351,0,0,0,0,1,Autumn,,
11/30/2018,1527,8,-1.5,68,1.1,1286,0.02,0,0,0,1,Autumn,,
11/30/2018,809,9,-0.4,57,0.6,1270,0.45,0,0,0,1,Autumn,,
11/30/2018,554,10,1.9,51,0.8,1029,1.01,0,0,0,1,Autumn,,
11/30/2018,642,11,5.3,43,1.8,1177,1.38,0,0,0,1,Autumn,,
11/30/2018,720,12,6.6,35,1.3,1409,1.7,0,0,0,1,Autumn,,
11/30/2018,740,13,7.1,24,2.8,1838,1.83,0,0,0,1,Autumn,,
11/30/2018,761,14,7.8,20,2.2,2000,1.67,0,0,0,1,Autumn,,
11/30/2018,768,15,7,20,3.3,1994,1.21,0,0,0,1,Autumn,,
11/30/2018,837,16,7.2,23,1.5,1945,0.72,0,0,0,1,Autumn,,
11/30/2018,1047,17,6,29,2.1,1877,0.23,0,0,0,1,Autumn,,
11/30/2018,1384,18,4.7,34,1.9,1661,0,0,0,0,1,Autumn,,
11/30/2018,1003,19,4.2,34,2.6,1894,0,0,0,0,1,Autumn,,
11/30/2018,764,20,3.4,37,2.3,2000,0,0,0,0,1,Autumn,,
11/30/2018,694,21,2.6,39,0.3,1968,0,0,0,0,1,Autumn,,
11/30/2018,712,22,2.1,41,1,1859,0,0,0,0,1,Autumn,,
11/30/2018,584,23,1.9,43,1.3,1909,0,0,0,0,1,Autumn,,
